                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                0.93031,                0.70625,                 1.0067,                 0.8471,                0.86375,                0.92364,                0.72664,                0.81244,                0.67013,                0.96914,              0.0017327,              0.0017327,              0.0017327
                    137,                0.91261,                0.71935,                 1.0157,                0.83164,                0.91312,                0.93391,                0.72849,                0.83278,                0.66289,                0.97391,              0.0017307,              0.0017307,              0.0017307
                    138,                 1.0279,                0.76094,                0.99876,                0.83164,                0.91312,                0.93391,                0.72849,                0.83278,                0.66289,                0.97391,              0.0017287,              0.0017287,              0.0017287
                    139,                 0.8744,                0.68482,                0.99736,                0.82731,                0.91758,                0.93511,                0.70847,                0.91466,                0.66893,                0.99022,              0.0017268,              0.0017268,              0.0017268
                    140,                0.90492,                0.69885,                 1.0415,                0.82731,                0.91758,                0.93511,                0.70847,                0.91466,                0.66893,                0.99022,              0.0017248,              0.0017248,              0.0017248
                    141,                 0.8871,                0.69731,                0.97925,                 0.8114,                0.90069,                0.92682,                0.73741,                0.78791,                0.66782,                0.98118,              0.0017228,              0.0017228,              0.0017228
                    142,                0.86762,                0.67608,                0.98442,                 0.8114,                0.90069,                0.92682,                0.73741,                0.78791,                0.66782,                0.98118,              0.0017208,              0.0017208,              0.0017208
                    143,                0.88975,                0.69393,                 0.9965,                0.82463,                0.90063,                0.93244,                0.73662,                0.78913,                0.64339,                0.98049,              0.0017188,              0.0017188,              0.0017188
                    144,                0.90435,                0.69016,                 1.0123,                0.82463,                0.90063,                0.93244,                0.73662,                0.78913,                0.64339,                0.98049,              0.0017169,              0.0017169,              0.0017169
                    145,                0.83793,                0.67031,                 0.9701,                0.83122,                0.89755,                0.93652,                0.66255,                0.99942,                0.69132,                  1.006,              0.0017149,              0.0017149,              0.0017149
                    146,                0.91961,                0.68222,                 1.0052,                0.83122,                0.89755,                0.93652,                0.66255,                0.99942,                0.69132,                  1.006,              0.0017129,              0.0017129,              0.0017129
                    147,                0.92457,                 0.6776,                 1.0024,                0.83124,                0.92148,                0.93884,                0.72458,                0.83639,                0.64704,                0.96998,              0.0017109,              0.0017109,              0.0017109
                    148,                0.85113,                0.63899,                  0.983,                0.83124,                0.92148,                0.93884,                0.72458,                0.83639,                0.64704,                0.96998,              0.0017089,              0.0017089,              0.0017089
                    149,                0.94448,                0.66817,                0.97577,                0.80828,                0.93898,                0.93059,                0.74908,                0.73931,                0.63877,                0.94813,               0.001707,               0.001707,               0.001707
                    150,                0.85141,                0.65721,                0.99299,                0.80828,                0.93898,                0.93059,                0.74908,                0.73931,                0.63877,                0.94813,               0.001705,               0.001705,               0.001705
                    151,                0.94425,                0.67877,                 1.0069,                0.85892,                0.89492,                0.93035,                0.71029,                0.85656,                0.67081,                 0.9678,               0.001703,               0.001703,               0.001703
                    152,                0.84116,                0.62238,                 0.9649,                0.85892,                0.89492,                0.93035,                0.71029,                0.85656,                0.67081,                 0.9678,               0.001701,               0.001701,               0.001701
                    153,                 1.0078,                0.68756,                0.98864,                0.86232,                0.89275,                0.93778,                0.68272,                0.95748,                0.69833,                0.98661,               0.001699,               0.001699,               0.001699
                    154,                 0.8482,                0.62213,                 1.0002,                0.86232,                0.89275,                0.93778,                0.68272,                0.95748,                0.69833,                0.98661,              0.0016971,              0.0016971,              0.0016971
                    155,                0.91669,                0.68116,                 1.0355,                0.86516,                0.91537,                0.94026,                0.72443,                0.84557,                0.62909,                0.97224,              0.0016951,              0.0016951,              0.0016951
                    156,                0.83376,                0.60783,                0.94764,                0.86516,                0.91537,                0.94026,                0.72443,                0.84557,                0.62909,                0.97224,              0.0016931,              0.0016931,              0.0016931
                    157,                0.84838,                0.64146,                0.96811,                0.85647,                0.90372,                0.93962,                0.73803,                0.79402,                0.64798,                0.96624,              0.0016911,              0.0016911,              0.0016911
                    158,                0.84661,                0.63928,                 1.0102,                0.85647,                0.90372,                0.93962,                0.73803,                0.79402,                0.64798,                0.96624,              0.0016891,              0.0016891,              0.0016891
                    159,                 1.0172,                0.68268,                0.96999,                0.85212,                0.89834,                0.93987,                 0.7395,                0.76639,                0.63892,                0.95586,              0.0016872,              0.0016872,              0.0016872
                    160,                0.86552,                0.64585,                0.96177,                0.85212,                0.89834,                0.93987,                 0.7395,                0.76639,                0.63892,                0.95586,              0.0016852,              0.0016852,              0.0016852
                    161,                0.83817,                0.66315,                 1.0194,                0.86001,                0.90304,                0.94585,                0.74044,                0.85435,                0.62612,                0.95322,              0.0016832,              0.0016832,              0.0016832
                    162,                0.84015,                0.67565,                 0.9942,                0.86001,                0.90304,                0.94585,                0.74044,                0.85435,                0.62612,                0.95322,              0.0016812,              0.0016812,              0.0016812
                    163,                    0.9,                0.67843,                0.97215,                0.85248,                0.90869,                0.93576,                0.72548,                0.88826,                0.66976,                0.95864,              0.0016792,              0.0016792,              0.0016792
                    164,                0.86083,                0.65412,                0.97969,                0.85248,                0.90869,                0.93576,                0.72548,                0.88826,                0.66976,                0.95864,              0.0016773,              0.0016773,              0.0016773
                    165,                 0.8369,                 0.6502,                0.98498,                0.85866,                0.89301,                0.93706,                0.74454,                0.80081,                0.64507,                0.94117,              0.0016753,              0.0016753,              0.0016753
                    166,                0.89587,                0.63388,                0.99107,                0.85866,                0.89301,                0.93706,                0.74454,                0.80081,                0.64507,                0.94117,              0.0016733,              0.0016733,              0.0016733
                    167,                0.88659,                0.62719,                0.98332,                0.85247,                0.89978,                0.93868,                 0.7451,                0.78395,                0.60478,                0.94195,              0.0016713,              0.0016713,              0.0016713
                    168,                0.84096,                0.65669,                0.99965,                0.85247,                0.89978,                0.93868,                 0.7451,                0.78395,                0.60478,                0.94195,              0.0016693,              0.0016693,              0.0016693
                    169,                0.87996,                0.61111,                0.96169,                0.88276,                0.89532,                0.94125,                0.73101,                0.81772,                0.62856,                0.95043,              0.0016674,              0.0016674,              0.0016674
                    170,                0.80462,                0.60429,                0.95037,                0.88276,                0.89532,                0.94125,                0.73101,                0.81772,                0.62856,                0.95043,              0.0016654,              0.0016654,              0.0016654
                    171,                0.80683,                0.64388,                0.96418,                0.83929,                0.89562,                0.92391,                0.74051,                0.81017,                0.69618,                0.93747,              0.0016634,              0.0016634,              0.0016634
                    172,                0.78509,                0.59163,                0.95065,                0.83929,                0.89562,                0.92391,                0.74051,                0.81017,                0.69618,                0.93747,              0.0016614,              0.0016614,              0.0016614
                    173,                0.88154,                0.64769,                0.99242,                 0.8181,                0.92157,                0.91343,                 0.7113,                0.86014,                 0.7366,                0.96108,              0.0016594,              0.0016594,              0.0016594
                    174,                0.82097,                0.64363,                  0.996,                 0.8181,                0.92157,                0.91343,                 0.7113,                0.86014,                 0.7366,                0.96108,              0.0016575,              0.0016575,              0.0016575
                    175,                0.86335,                0.64338,                0.97247,                0.86911,                  0.902,                0.94434,                0.75552,                0.77689,                0.61308,                0.93233,              0.0016555,              0.0016555,              0.0016555
                    176,                0.78392,                 0.6758,                0.98466,                0.86911,                  0.902,                0.94434,                0.75552,                0.77689,                0.61308,                0.93233,              0.0016535,              0.0016535,              0.0016535
                    177,                0.85942,                0.64559,                0.96266,                0.88535,                0.88864,                0.94669,                 0.7291,                0.87187,                0.61365,                0.96412,              0.0016515,              0.0016515,              0.0016515
                    178,                0.87011,                 0.6112,                0.95913,                0.88535,                0.88864,                0.94669,                 0.7291,                0.87187,                0.61365,                0.96412,              0.0016495,              0.0016495,              0.0016495
                    179,                0.93535,                0.67946,                0.97705,                 0.8534,                0.88159,                0.93172,                0.66751,                 1.0838,                0.67357,                 1.0147,              0.0016476,              0.0016476,              0.0016476
                    180,                 0.8415,                0.61924,                0.93202,                 0.8534,                0.88159,                0.93172,                0.66751,                 1.0838,                0.67357,                 1.0147,              0.0016456,              0.0016456,              0.0016456
                    181,                0.94108,                0.63257,                 1.0123,                0.81241,                0.90423,                0.91818,                0.68629,                   0.92,                0.67164,                0.96694,              0.0016436,              0.0016436,              0.0016436
                    182,                0.89751,                0.69981,                 1.0047,                0.81241,                0.90423,                0.91818,                0.68629,                   0.92,                0.67164,                0.96694,              0.0016416,              0.0016416,              0.0016416
                    183,                0.83301,                0.66556,                0.98587,                 0.8299,                0.91314,                0.90058,                0.70646,                0.82304,                0.66495,                0.94928,              0.0016396,              0.0016396,              0.0016396
                    184,                0.90618,                0.64148,                0.96708,                 0.8299,                0.91314,                0.90058,                0.70646,                0.82304,                0.66495,                0.94928,              0.0016377,              0.0016377,              0.0016377
                    185,                0.86917,                0.62438,                  1.002,                0.67299,                0.90298,                 0.7268,                0.54772,                0.91029,                 1.1586,                0.96919,              0.0016357,              0.0016357,              0.0016357
                    186,                0.81581,                0.67556,                0.96474,                0.67299,                0.90298,                 0.7268,                0.54772,                0.91029,                 1.1586,                0.96919,              0.0016337,              0.0016337,              0.0016337
                    187,                0.83342,                0.69477,                0.95698,                0.69297,                0.91759,                0.79182,                0.62642,                 0.8453,                 1.0926,                0.94177,              0.0016317,              0.0016317,              0.0016317
                    188,                0.77387,                0.66055,                0.95752,                0.69297,                0.91759,                0.79182,                0.62642,                 0.8453,                 1.0926,                0.94177,              0.0016297,              0.0016297,              0.0016297
                    189,                0.81165,                0.65944,                 0.9528,                 0.8207,                 0.9175,                0.91638,                0.70708,                0.89807,                0.76002,                0.94921,              0.0016278,              0.0016278,              0.0016278
                    190,                0.94293,                0.74731,                 0.9997,                 0.8207,                 0.9175,                0.91638,                0.70708,                0.89807,                0.76002,                0.94921,              0.0016258,              0.0016258,              0.0016258
                    191,                 0.8395,                0.61779,                 0.9555,                0.84623,                0.89476,                0.92959,                 0.7531,                0.73256,                0.65858,                0.91957,              0.0016238,              0.0016238,              0.0016238
                    192,                0.78843,                0.66534,                0.95797,                0.84623,                0.89476,                0.92959,                 0.7531,                0.73256,                0.65858,                0.91957,              0.0016218,              0.0016218,              0.0016218
                    193,                 0.8122,                0.77847,                 1.0016,                0.84887,                0.88821,                0.92862,                0.75215,                0.71607,                0.63599,                0.91195,              0.0016198,              0.0016198,              0.0016198
                    194,                0.79347,                0.67356,                0.97708,                0.84887,                0.88821,                0.92862,                0.75215,                0.71607,                0.63599,                0.91195,              0.0016179,              0.0016179,              0.0016179
                    195,                0.91716,                0.69923,                0.99253,                0.85178,                0.92205,                0.93829,                0.75926,                  0.756,                  0.679,                0.91492,              0.0016159,              0.0016159,              0.0016159
                    196,                0.80307,                0.62831,                0.95043,                0.85178,                0.92205,                0.93829,                0.75926,                  0.756,                  0.679,                0.91492,              0.0016139,              0.0016139,              0.0016139
                    197,                0.89841,                0.65307,                0.95515,                0.83291,                0.89929,                0.89963,                0.72176,                0.78446,                 0.7613,                 0.9165,              0.0016119,              0.0016119,              0.0016119
                    198,                0.85568,                0.66597,                0.96409,                0.83291,                0.89929,                0.89963,                0.72176,                0.78446,                 0.7613,                 0.9165,              0.0016099,              0.0016099,              0.0016099
                    199,                0.86396,                0.66066,                0.98333,                0.82569,                0.89532,                0.89678,                0.71731,                0.80007,                0.71259,                0.92163,               0.001608,               0.001608,               0.001608
                    200,                0.88028,                0.67648,                0.94604,                0.82569,                0.89532,                0.89678,                0.71731,                0.80007,                0.71259,                0.92163,               0.001606,               0.001606,               0.001606
                    201,                0.90956,                0.66994,                0.96722,                0.84566,                0.91524,                0.92636,                0.73877,                0.80346,                0.62014,                0.92788,               0.001604,               0.001604,               0.001604
                    202,                0.79156,                0.63162,                0.97925,                0.84566,                0.91524,                0.92636,                0.73877,                0.80346,                0.62014,                0.92788,               0.001602,               0.001602,               0.001602
                    203,                0.78286,                0.62184,                0.95873,                0.85097,                0.92205,                0.94163,                0.75592,                0.77125,                0.57528,                0.93508,                 0.0016,                 0.0016,                 0.0016
                    204,                0.96421,                0.64373,                0.95648,                0.85097,                0.92205,                0.94163,                0.75592,                0.77125,                0.57528,                0.93508,              0.0015981,              0.0015981,              0.0015981
                    205,                0.81747,                0.64158,                0.98973,                 0.8539,                0.90646,                0.94077,                0.77214,                0.70932,                0.58458,                0.93211,              0.0015961,              0.0015961,              0.0015961
                    206,                0.77951,                0.61199,                0.94196,                 0.8539,                0.90646,                0.94077,                0.77214,                0.70932,                0.58458,                0.93211,              0.0015941,              0.0015941,              0.0015941
                    207,                0.71562,                0.54502,                0.91263,                0.86074,                0.88864,                0.93558,                0.69937,                0.97337,                0.66673,                0.99359,              0.0015921,              0.0015921,              0.0015921
                    208,                0.79311,                0.58823,                0.91944,                0.86074,                0.88864,                0.93558,                0.69937,                0.97337,                0.66673,                0.99359,              0.0015901,              0.0015901,              0.0015901
                    209,                0.85011,                0.61655,                0.95865,                0.86479,                0.86891,                0.92801,                0.70059,                0.97288,                0.71036,                0.99744,              0.0015882,              0.0015882,              0.0015882
                    210,                 0.8221,                0.61326,                0.96351,                0.86479,                0.86891,                0.92801,                0.70059,                0.97288,                0.71036,                0.99744,              0.0015862,              0.0015862,              0.0015862
                    211,                 1.1069,                0.67707,                0.92339,                0.85838,                0.89092,                0.92973,                0.70762,                0.89023,                0.70492,                0.98262,              0.0015842,              0.0015842,              0.0015842
                    212,                0.81062,                 0.6456,                0.96599,                0.85838,                0.89092,                0.92973,                0.70762,                0.89023,                0.70492,                0.98262,              0.0015822,              0.0015822,              0.0015822
                    213,                0.79637,                0.63554,                0.95634,                0.84563,                0.91503,                 0.9257,                0.76038,                 0.6958,                 0.6796,                0.94616,              0.0015802,              0.0015802,              0.0015802
                    214,                0.85426,                0.64245,                0.95336,                0.84563,                0.91503,                 0.9257,                0.76038,                 0.6958,                 0.6796,                0.94616,              0.0015783,              0.0015783,              0.0015783
                    215,                0.81248,                0.65394,                0.94951,                0.85066,                0.92611,                0.93389,                0.74927,                0.75397,                0.62379,                0.93919,              0.0015763,              0.0015763,              0.0015763
                    216,                0.76033,                0.60214,                0.92055,                0.85066,                0.92611,                0.93389,                0.74927,                0.75397,                0.62379,                0.93919,              0.0015743,              0.0015743,              0.0015743
                    217,                0.78398,                0.60688,                 0.9513,                0.86864,                0.91091,                0.93858,                0.75211,                0.79804,                0.58695,                0.92848,              0.0015723,              0.0015723,              0.0015723
                    218,                0.76428,                0.58687,                0.92349,                0.86864,                0.91091,                0.93858,                0.75211,                0.79804,                0.58695,                0.92848,              0.0015703,              0.0015703,              0.0015703
                    219,                0.79538,                0.61613,                0.95594,                0.83282,                0.90869,                0.91367,                0.76082,                0.69447,                0.59488,                0.91024,              0.0015684,              0.0015684,              0.0015684
                    220,                0.73624,                 0.5708,                0.92254,                0.83282,                0.90869,                0.91367,                0.76082,                0.69447,                0.59488,                0.91024,              0.0015664,              0.0015664,              0.0015664
                    221,                0.77983,                 0.6088,                0.93947,                0.83698,                0.91982,                0.93653,                0.77633,                0.70425,                0.58629,                 0.9127,              0.0015644,              0.0015644,              0.0015644
                    222,                0.79877,                0.60627,                0.92132,                0.83698,                0.91982,                0.93653,                0.77633,                0.70425,                0.58629,                 0.9127,              0.0015624,              0.0015624,              0.0015624
                    223,                0.70081,                 0.5876,                0.92382,                0.82895,                0.94878,                0.93743,                0.75283,                0.80649,                0.59836,                0.93526,              0.0015604,              0.0015604,              0.0015604
                    224,                0.77072,                0.56169,                0.94661,                0.82895,                0.94878,                0.93743,                0.75283,                0.80649,                0.59836,                0.93526,              0.0015585,              0.0015585,              0.0015585
                    225,                0.76757,                0.58471,                0.94822,                0.85838,                0.91091,                0.94369,                0.76765,                 0.7572,                 0.6072,                0.92251,              0.0015565,              0.0015565,              0.0015565
                    226,                 0.7214,                 0.5717,                0.94066,                0.85838,                0.91091,                0.94369,                0.76765,                 0.7572,                 0.6072,                0.92251,              0.0015545,              0.0015545,              0.0015545
                    227,                 0.7152,                0.59208,                0.92516,                0.87088,                0.92428,                0.95192,                0.78623,                0.71696,                0.55442,                0.91345,              0.0015525,              0.0015525,              0.0015525
                    228,                0.73907,                0.57675,                0.92563,                0.87088,                0.92428,                0.95192,                0.78623,                0.71696,                0.55442,                0.91345,              0.0015505,              0.0015505,              0.0015505
                    229,                0.72004,                0.57021,                0.92866,                0.89189,                0.91314,                0.95527,                0.78855,                0.67226,                0.52643,                0.90935,              0.0015486,              0.0015486,              0.0015486
                    230,                0.72916,                 0.5564,                0.92677,                0.89189,                0.91314,                0.95527,                0.78855,                0.67226,                0.52643,                0.90935,              0.0015466,              0.0015466,              0.0015466
                    231,                0.76828,                0.58168,                0.92833,                0.90045,                0.90658,                0.95849,                0.76445,                0.75414,                0.54473,                0.91388,              0.0015446,              0.0015446,              0.0015446
                    232,                0.85085,                0.65592,                0.92938,                0.90045,                0.90658,                0.95849,                0.76445,                0.75414,                0.54473,                0.91388,              0.0015426,              0.0015426,              0.0015426
                    233,                0.80198,                0.59104,                0.95275,                0.88671,                0.94137,                0.96184,                0.77149,                0.77291,                0.54537,                0.91221,              0.0015406,              0.0015406,              0.0015406
                    234,                0.76447,                0.58974,                0.91571,                0.88671,                0.94137,                0.96184,                0.77149,                0.77291,                0.54537,                0.91221,              0.0015387,              0.0015387,              0.0015387
                    235,                0.73649,                 0.5587,                0.93631,                0.90342,                0.93541,                0.95895,                0.78353,                0.72633,                0.55047,                 0.9065,              0.0015367,              0.0015367,              0.0015367
                    236,                0.77859,                0.57084,                0.94018,                0.90342,                0.93541,                0.95895,                0.78353,                0.72633,                0.55047,                 0.9065,              0.0015347,              0.0015347,              0.0015347
                    237,                0.81339,                0.56252,                0.93808,                0.90136,                0.93622,                0.95801,                0.77442,                0.73526,                0.56315,                0.90978,              0.0015327,              0.0015327,              0.0015327
                    238,                0.78242,                 0.5471,                  0.928,                0.90136,                0.93622,                0.95801,                0.77442,                0.73526,                0.56315,                0.90978,              0.0015307,              0.0015307,              0.0015307
                    239,                0.78834,                0.59956,                0.94642,                0.89246,                0.93318,                0.96048,                0.73162,                0.88489,                0.58393,                0.93707,              0.0015288,              0.0015288,              0.0015288
                    240,                 0.9451,                0.64009,                0.96634,                0.89246,                0.93318,                0.96048,                0.73162,                0.88489,                0.58393,                0.93707,              0.0015268,              0.0015268,              0.0015268
                    241,                0.90125,                0.58642,                0.92754,                0.88802,                0.93612,                0.95663,                0.75134,                0.84312,                0.60151,                0.93179,              0.0015248,              0.0015248,              0.0015248
                    242,                0.78714,                0.58485,                0.93631,                0.88802,                0.93612,                0.95663,                0.75134,                0.84312,                0.60151,                0.93179,              0.0015228,              0.0015228,              0.0015228
                    243,                0.81246,                0.57996,                0.93609,                0.89221,                0.94021,                0.95956,                0.75901,                0.80318,                0.60229,                0.91674,              0.0015208,              0.0015208,              0.0015208
                    244,                0.86482,                0.59821,                0.93893,                0.89221,                0.94021,                0.95956,                0.75901,                0.80318,                0.60229,                0.91674,              0.0015189,              0.0015189,              0.0015189
                    245,                0.84247,                0.62943,                0.94022,                0.86888,                0.94452,                0.95816,                0.72874,                 0.8732,                0.60208,                0.93046,              0.0015169,              0.0015169,              0.0015169
                    246,                0.92927,                0.78343,                0.98369,                0.86888,                0.94452,                0.95816,                0.72874,                 0.8732,                0.60208,                0.93046,              0.0015149,              0.0015149,              0.0015149
                    247,                0.78871,                0.58297,                0.93853,                0.88969,                0.93407,                0.96271,                0.77212,                   0.78,                0.57719,                0.91457,              0.0015129,              0.0015129,              0.0015129
                    248,                0.78353,                0.59675,                0.94154,                0.88969,                0.93407,                0.96271,                0.77212,                   0.78,                0.57719,                0.91457,              0.0015109,              0.0015109,              0.0015109
                    249,                0.78321,                0.62602,                0.94561,                0.86104,                0.92464,                0.93254,                0.74396,                0.79919,                0.59195,                0.91701,               0.001509,               0.001509,               0.001509
                    250,                0.85769,                0.60289,                0.93173,                0.86104,                0.92464,                0.93254,                0.74396,                0.79919,                0.59195,                0.91701,               0.001507,               0.001507,               0.001507
                    251,                0.94342,                0.63942,                0.91594,                0.76501,                  0.951,                0.86204,                0.70778,                0.72729,                0.68285,                0.90191,               0.001505,               0.001505,               0.001505
                    252,                0.79045,                0.62763,                0.93767,                0.76501,                  0.951,                0.86204,                0.70778,                0.72729,                0.68285,                0.90191,               0.001503,               0.001503,               0.001503
                    253,                0.78653,                0.63263,                0.93912,                0.85039,                0.91537,                 0.9085,                0.74474,                0.73208,                0.62916,                0.89757,               0.001501,               0.001501,               0.001501
                    254,                0.77588,                0.59687,                0.92099,                0.85039,                0.91537,                 0.9085,                0.74474,                0.73208,                0.62916,                0.89757,              0.0014991,              0.0014991,              0.0014991
                    255,                0.82938,                0.63866,                 1.0005,                0.87653,                0.92873,                0.95558,                0.77578,                0.77393,                0.58604,                0.89848,              0.0014971,              0.0014971,              0.0014971
                    256,                0.80716,                 0.6213,                0.93242,                0.87653,                0.92873,                0.95558,                0.77578,                0.77393,                0.58604,                0.89848,              0.0014951,              0.0014951,              0.0014951
                    257,                0.82147,                0.57865,                0.92498,                0.83744,                0.96214,                0.95909,                0.77791,                0.72509,                0.57557,                0.89209,              0.0014931,              0.0014931,              0.0014931
                    258,                0.79111,                0.59689,                0.92886,                0.83744,                0.96214,                0.95909,                0.77791,                0.72509,                0.57557,                0.89209,              0.0014911,              0.0014911,              0.0014911
                    259,                 0.7597,                0.60208,                0.92099,                0.85219,                0.95768,                0.96037,                0.79267,                0.69374,                0.54408,                 0.8869,              0.0014892,              0.0014892,              0.0014892
                    260,                0.77914,                0.61963,                0.95398,                0.85219,                0.95768,                0.96037,                0.79267,                0.69374,                0.54408,                 0.8869,              0.0014872,              0.0014872,              0.0014872
                    261,                0.74863,                0.56141,                 0.9241,                0.87369,                0.95517,                 0.9616,                0.78233,                0.77427,                0.53344,                0.90549,              0.0014852,              0.0014852,              0.0014852
                    262,                0.71689,                0.55786,                0.91932,                0.87369,                0.95517,                 0.9616,                0.78233,                0.77427,                0.53344,                0.90549,              0.0014832,              0.0014832,              0.0014832
                    263,                 0.7249,                0.55783,                0.90834,                0.88951,                0.93764,                0.96264,                 0.7725,                0.75935,                0.52433,                0.90546,              0.0014812,              0.0014812,              0.0014812
                    264,                0.76652,                 0.5784,                0.95774,                0.88951,                0.93764,                0.96264,                 0.7725,                0.75935,                0.52433,                0.90546,              0.0014793,              0.0014793,              0.0014793
                    265,                0.79164,                0.58037,                0.90252,                0.88973,                0.91982,                0.95827,                0.78866,                0.69328,                0.53654,                 0.8992,              0.0014773,              0.0014773,              0.0014773
                    266,                0.71799,                0.55568,                 0.9094,                0.88973,                0.91982,                0.95827,                0.78866,                0.69328,                0.53654,                 0.8992,              0.0014753,              0.0014753,              0.0014753
                    267,                0.80619,                 0.5735,                 0.9123,                0.86996,                0.93871,                0.94879,                 0.7404,                 0.8232,                0.57463,                0.92192,              0.0014733,              0.0014733,              0.0014733
                    268,                0.84021,                0.57161,                0.92712,                0.86996,                0.93871,                0.94879,                 0.7404,                 0.8232,                0.57463,                0.92192,              0.0014713,              0.0014713,              0.0014713
                    269,                0.81438,                0.62147,                0.92992,                 0.8531,                0.94432,                0.94928,                0.73108,                0.86332,                0.59653,                0.93392,              0.0014694,              0.0014694,              0.0014694
